num_doc,nombre,mnt_total_trx_barrio,mnt_total_trx_cliente,%_cada_barrio
-4204702865150979236,San Vicente,5286341.5,5286341.5,100.0
-4204897445124202349,San Nicolás,3741196904.5,3757895670.0,99.556
-4206213879573110367,El Jardín,6627523.5,6657607.5,99.548
-4206982068638199692,La Paz,552212611.0,552212978.5,100.0
-420698370365681903,El Peñón,7463648.5,13068910.0,57.11
-4208631998499035433,Unicentro Cali,1104421063.0,1104421063.0,100.0
-4211273940239114101,San Pedro,5980756.5,5989231.0,99.859
-4212144150009107562,Versalles,777258983.5,777261417.0,100.0
-4213062445282884620,El Gran Limonar,1065.0,1507.5,70.647
-4214366791442688607,Urbanización San Juaquín,5687965.5,5687965.5,100.0
-4214496498023164481,Unicentro Cali,829.0,829.0,100.0
-4216765686566529936,Paseo del Comercio,548355493.0,548367591.0,99.998
-4217952254034187940,El Guabal,6646891.0,6663965.5,99.744
-4223778180114509421,Urbanización San Juaquín,1815.0,2191.0,82.839
-4224150836510173384,El Gran Limonar,5568027244.5,7251046885.5,76.789
-422451482159240831,Ciudad Capri,92736.0,95761.5,96.841
-4232108280409847463,Santa Mónica Residencial,6047573.5,6047573.5,100.0
-4234652885984726840,El Gran Limonar,3793.5,3793.5,100.0
-4237777447381965068,San Vicente,29644920.0,29650774.0,99.98
-4246010221524516099,San Vicente,7270413.5,7270413.5,100.0
-4246830165292951101,El Sena,759058712.5,1311269244.0,57.887
-424785650113649809,San Pedro,1622719971.0,2993046165.5,54.216
-424851491665268413,El Sena,1629438895.5,1729161258.0,94.233
-4249929790486422972,Los Andes,7481811.5,12688519.0,58.965
-4251643669882465125,Urbanización La Flora,836.0,836.0,100.0
-4252268326715172489,Urbanización Ciudad Jardín,7482.0,7482.0,100.0
-4252549276068003127,Santander,2160.0,2160.0,100.0
-4253154803357286567,Unicentro Cali,1243.5,1243.5,100.0
-425659804471132577,Unicentro Cali,552210531.5,552210531.5,100.0
-4260054458188853281,Bolivariano,3319589867.0,5548883176.0,59.824
-4262435038501461747,Prados del Norte,14650.0,15227.5,96.208
-4265083301802288814,Santa Mónica Residencial,374.5,374.5,100.0
-4265376323748832935,Calima,4484873228.0,5562728160.5,80.624
-4265457814318109471,El Jordán,4034499054.5,4292938233.5,93.98
-4265733080181664877,El Peñón,5158152.5,5158152.5,100.0
-4272804034774824981,El Cedro,693857831.0,901012700.5,77.009
-4274326911924908559,San Vicente,7270413.5,7270413.5,100.0
-4274659109589342347,Urbanización San Juaquín,5466406.0,5470891.5,99.918
-4279553463833860600,El Gran Limonar,552215347.0,552217850.0,100.0
-4281025981066671860,Mayapan-Las Vegas,5548139.0,5554264.5,99.89
-4281347608318633266,Mayapan-Las Vegas,1496.0,1496.0,100.0
-4284490265626831699,Villa Colombia,20180722.0,39217278.5,51.459
-428520278588142647,Versalles,552209444.5,552209444.5,100.0
-4291346533766293221,Colseguros Andes,601810746.0,601810746.0,100.0
-4295886188665283002,El Cedro,1125.0,1125.0,100.0
-4296435506695456753,Sucre,2690302290.0,2690302290.0,100.0
-4296925287717550411,Parcelaciones Pance,6666686.0,6667291.0,99.991
-4298796306373677371,Urbanización La Flora,836.0,836.0,100.0
-4298858550581619958,Colseguros Andes,601810746.0,601810746.0,100.0
-4300052989818979820,Chapinero,46859.5,66128.5,70.861
-4301501383219711054,Villa del Prado-El Guabito,506708921.0,506709178.0,100.0
-4301849730598277834,Lili,4364516595.0,4922379376.0,88.667
-4305193274757888896,San Vicente,7270413.5,7270413.5,100.0
-4307500776991274195,Primero de Mayo,1750723593.0,1761066055.0,99.413
-4309412576238492135,Parcelaciones Pance,184333457.0,279494517.5,65.952
-431060468953110800,San Nicolás,798798930.0,850524843.5,93.918
-4310836878642959003,Urbanización Ciudad Jardín,1247.0,1247.0,100.0
-4311081879894360634,El Cedro,552211797.5,552211797.5,100.0
-4311288270639691450,Versalles,552209444.5,577510416.0,95.619
-4311603036897202582,Urbanización Militar,7793164.5,13803593.5,56.458
-4313921038912095821,Versalles,8549848818.5,9143776941.5,93.505
-4316673537879426631,Unicentro Cali,414.5,414.5,100.0
-4316748899300649621,Sucre,4890.0,4890.0,100.0
-431752098947241708,Versalles,6105896.5,6105896.5,100.0
-4318926795873794501,San Pedro,37.5,37.5,100.0
-4322881620232531125,Chapinero,4776.0,4776.0,100.0
-4324560764250147615,Chapinero,8203.0,12369.0,66.319
-4330698764845335518,Villa del Prado-El Guabito,506708898.5,532976297.5,95.072
-4330976243189710668,Alirio Mora Beltrán,911611482.0,925669596.0,98.481
-4330976375700766379,Urbanización San Juaquín,2543.0,2543.0,100.0
-4331355749878038995,San Vicente,14540827.0,14540827.0,100.0
-433195747811883279,San Nicolás,3234460066.0,3257464842.5,99.294
-4337994113152924319,San Vicente,4969849783.5,4969849783.5,100.0
-4339834801231580505,El Troncal,1102411471.0,1768106094.5,62.35
-4343153046765155920,San Antonio,20830.0,24985.5,83.368
-4345816974532424777,Urbanización Militar,4126.0,4126.0,100.0
-4346455051596920803,Calima,7287918995.5,7299086424.0,99.847
-434647365801505046,Urbanización Ciudad Jardín,1247.0,1247.0,100.0
-4348793777599598326,Unicentro Cali,9221.0,9221.0,100.0
-4349233873428435193,Prados del Norte,11718.0,14487.0,80.886
-434958411349725836,Bretana,1111311895.0,1170138967.0,94.973
-4349641071438695629,Urbanización Militar,3962.0,3962.0,100.0
-4349997864800072516,Lili,132.5,132.5,100.0
-4350092610329477068,Urbanización Militar,560614178.0,560614178.0,100.0
-4350305263200971173,Urbanización Militar,9628.0,9628.0,100.0
-4353202194698396901,San Pedro,1118.5,1491.0,75.017
-4353722142033193189,Juanambu,5893.0,6269.0,94.002
-4354546187623204517,San Pedro,960.0,960.0,100.0
-4356749021322531171,Juanambu,410.5,410.5,100.0
-4358174528152683165,Alameda,14544027.0,14544027.0,100.0
-4361644204032281113,Urbanización Militar,404.0,759.0,53.228
-4362618757848213438,Urbanización Río Lili,14512073.0,27723560.0,52.346
-4364898316486829019,Urbanización La Flora,1672.0,1672.0,100.0
-4369970786061059922,Urbanización Ciudad Jardín,18307861.5,23708356.0,77.221
-4370748024378512803,Sucre,407.5,407.5,100.0
-4372619606664323416,El Calvario,4674.0,5935.0,78.753
-4374346822584534989,Las Acacias,1622.5,2801.0,57.926
-4375199757158772479,Lili,5156791.5,5156791.5,100.0
-4375504882919613975,San Vicente,825.0,825.0,100.0
-4377519709475279250,La Merced,538060457.5,538060457.5,100.0
-4380882486290514663,El Cedro,6807665.5,6812486.5,99.929
-4383640027517260779,San Nicolás,62.0,62.0,100.0
-4385295670280507470,Los Alcázares,370.5,370.5,100.0
-4386230085400043960,San Vicente,21811240.5,21811240.5,100.0
-438666141794748262,Ciudad Córdoba,13620773.0,25201359.0,54.048
-4386839937476958309,San Fernando Viejo,811360172.0,811428569.0,99.992
-4388147041462871756,Lili,3337.0,3337.0,100.0
-4390802559590040459,Los Cambulos,5395295.0,5395295.0,100.0
-4391447263417808433,San Vicente,36352067.5,36352067.5,100.0
-4392533276075098834,San Vicente,29081654.0,34249723.5,84.911
-439387843731951857,El Sena,68105.0,68105.0,100.0
-4395964161161954867,Urbanización San Juaquín,5086.0,5462.0,93.116
-4397244252128704897,San Vicente,825.0,825.0,100.0
-4398139067582273971,El Cedro,411.5,411.5,100.0
-4401019856258527958,El Gran Limonar,18625221.0,18625221.0,100.0
-440797711371974044,Villa del Prado-El Guabito,5502069354.0,7111250977.5,77.371
-4410732974116975702,Canaveralejo-Seguros Patria,876910886.5,876915365.5,99.999
-4411300343394447843,Versalles,2761047222.5,2825091004.5,97.733
-4417081678949002671,Santa Rita,1266.0,1266.0,100.0
-4418709563791298958,San Nicolás,1582218380.0,1582273049.0,99.997
-4419074873189629886,San Vicente,412.5,412.5,100.0
-441916864133428886,Unicentro Cali,817807215.5,1050787517.0,77.828
-4419687023413580983,Los Alcázares,370.5,370.5,100.0
-4423409624548088701,Centenario,13952600.0,13952600.0,100.0
-4426808484364119750,San Pedro,75.0,75.0,100.0
-4426975140587874907,San Fernando Nuevo,5315930.5,5315930.5,100.0
-4428414472306498061,Chipichape,12884.0,12884.0,100.0
-443005769633564324,Bolivariano,2761058980.0,4787897199.5,57.667
-4431220864515812087,Siete de Agosto,17192209808.0,17192209808.0,100.0
-4433367003399824070,Mariano Ramos,811360124.5,1488872930.0,54.495
-4434472243476729322,Unicentro Cali,552210531.5,552210562.0,100.0
-4436388431364311034,El Sena,5561244.0,5565768.5,99.919
-4438644048245139525,Urbanización La Flora,836.0,1589.0,52.612
-4439574610919263737,Juanambu,2873.5,5123.5,56.085
-4440154623805444396,Chipichape,33977247.0,45868083.0,74.076
-4440883467238905393,Juanambu,1642.0,2391.0,68.674
-4441666278625853460,Juanambu,410.5,410.5,100.0
-4442234371347425893,Parcelaciones Pance,13033931.0,23966743.0,54.383
-4443402559231610482,El Calvario,5835013332.5,6408932965.5,91.045
-4444930009398227207,Colseguros Andes,601822840.5,636081658.0,94.614
-4450170528290861994,Los Guaduales,73795.0,75626.0,97.579
-4456894529998578921,Versalles,552209444.5,558974197.0,98.79
-4457003221662268821,Sucre,2152260425.5,2152290757.0,99.999
-4458878839211226431,Santa Mónica Residencial,6972424.0,6975698.5,99.953
-4460871096981165227,El Calvario,803.0,803.0,100.0
-4464321535031197057,La Merced,1076120915.0,1635120496.5,65.813
-44653778728933908,San Nicolás,1094651646.5,1094753345.0,99.991
-4466302036785151074,Ciudad Capri,736.0,736.0,100.0
-4467928965839559911,Vipasa,160.0,160.0,100.0
-4470592856978507660,Cataya-El Gran Limonar,7157343.0,13374243.0,53.516
-4471720116973836138,San Pedro,14904122.0,26958891.5,55.285
-4472786544490212185,El Calvario,5587277.0,5596830.0,99.829
-4478887514145324606,Los Parques,558462022.5,558486201.0,99.996
-4479404841012946729,Vipasa,14015341.0,26941015.5,52.022
-4482800304130342256,Sucre,15042526.0,15048091.5,99.963
-4484529208214679,Santa Mónica Residencial,2553.0,3329.5,76.678
-4489357007536883476,Versalles,3313256667.0,3398443835.5,97.493
-4493383222281782873,Urbanización San Juaquín,302.5,302.5,100.0
-4496911825691170661,Unicentro Cali,7046.5,7046.5,100.0
-4498874815396412341,San Nicolás,1582218380.0,2174774472.5,72.753
-4499800117406681848,Prados del Norte,742358505.0,972675775.5,76.321
-4501612529620257509,Unicentro Cali,552213227.5,590564627.0,93.506
-4503547357590415112,Calima,576251775.5,596422964.5,96.618
-4505894790094031122,San Vicente,7270413.5,7270413.5,100.0
-4506567992760508555,El Jordán,658757355.5,658757355.5,100.0
-450828231792693949,San Pedro,75.0,75.0,100.0
-4508839878185404056,San Fernando Nuevo,2586.0,2586.0,100.0
-4517990538822757896,Sucre,2690302290.0,2690302290.0,100.0
-4517991949043939965,San Pedro,60504.5,67083.5,90.193
-4518272570377893820,San Vicente,4125.5,6143.5,67.152
-451830041400270809,3 de Julio,6985248.0,6985248.0,100.0
-4519915538726799542,Prados del Norte,6955342.5,13283097.5,52.362
-4521269215067237726,San Vicente,7270413.5,7270413.5,100.0
-4525107532256556907,Unicentro Cali,414.5,414.5,100.0
-4525616826767218244,Las Américas,7066494.5,7066494.5,100.0
-4527340937307017011,San Fernando Nuevo,31807221.0,58889341.5,54.012
-452772126059463764,Santa Mónica Residencial,6326068.5,6327106.0,99.984
-4529577487454048290,San Vicente,7270413.5,12438483.0,58.451
-4532115590894416102,San Vicente,552210532.0,552210532.0,100.0
-4533108888767350120,Unidad Residencial Santiago de Cali,552211796.5,552214328.5,100.0
-4537842616884373012,Granada,6390930.0,6390930.0,100.0
-4543421330012212079,Lili,5177.5,5177.5,100.0
-4545197378554052810,Champagnat,6391561.0,6391561.0,100.0
-4546304003784839126,Los Libertadores,25288753322.0,25296301757.5,99.97
-4547904829759955110,Lili,538060599.0,538060599.0,100.0
-454812451336186167,Bolivariano,1656635388.0,2208851371.0,75.0
-4550225169438989817,El Gran Limonar,552211797.0,552211797.0,100.0
-4559139613274236379,San Fernando Nuevo,55780.0,55780.0,100.0
-4560840795183897736,Santa Mónica Residencial,1701.0,1701.0,100.0
-4563144892958553413,Ciudad Los Álamos,1252313744.0,1252313744.0,100.0
-4563614838223292462,Chapinero,552207515.0,1058917549.5,52.148
-4566818434056991825,El Troncal,807.0,1211.0,66.639
-4567841691622073738,Urbanización San Juaquín,25951595.0,41424837.5,62.647
-4568283791358339921,El Gran Limonar,40085889.5,66252783.5,60.504
-4568633122982327981,San Vicente,552205531.5,552205531.5,100.0
-456956859528814436,Urbanización Tequendama,13704093.0,24307296.5,56.379
-4569766240954429677,Urbanización San Juaquín,11303609.0,21626633.0,52.267
-4570217510990641824,Parcelaciones Pance,6249925.5,6249925.5,100.0
-4570886376007352968,Área Libre-Parque del Amor,14418727.0,19823301.0,72.736
-4571481743172263295,La Flora,367.5,367.5,100.0
-4574536301257360185,Ciudad Capri,6615008.0,6616473.0,99.978
-4577830601470056586,Santa Mónica Residencial,16690.5,16690.5,100.0
-4578427527045291119,Urbanización San Juaquín,5651804.5,5651804.5,100.0
-457878772716101972,Chapinero,102.5,102.5,100.0
-4582197169734652895,Junin,837.0,837.0,100.0
-458325397483953392,Urbanización San Juaquín,28903749.5,50210681.5,57.565
-4587808858758792471,La Paz,1740176821.5,1908723495.0,91.17
-4588410403896071829,Menga,7676999.0,7681165.0,99.946
-4590756852099776748,Urbanización Militar,20393.5,28016.0,72.792
-4593112504050814225,Urbanización San Juaquín,8365494747.5,10581031225.0,79.061
-4593851354228926228,Ciudad Los Álamos,10018509952.0,14432554168.0,69.416
-4602806654452720454,Lili,1492122758.5,1492122758.5,100.0
-4604901760377198633,San Fernando Nuevo,371.0,371.0,100.0
-4606879006824321321,San Nicolás,1076120918.0,1679806201.5,64.062
-4607007892474226396,Unidad Residencial Santiago de Cali,6935.5,6935.5,100.0
-4608968543421438304,El Cedro,862.0,862.0,100.0
-4611462761057000123,Villa del Sol,7251107.5,7251107.5,100.0
-4611831578945341853,Unidad Residencial Santiago de Cali,552211796.5,558015061.0,98.96
-461215925753290035,Urbanización Tequendama,38.5,38.5,100.0
-4614061225755290263,Benjamín Herrera,5478393.5,10734818.5,51.034
-4618419269268319882,Ciudad Campestre,51174.0,78558.5,65.141
-4620871357112984771,Unicentro Cali,1656631594.5,1656631594.5,100.0
-462549689637435968,Santa Rita,810.0,810.0,100.0
-4625651393044810081,Parcelaciones Pance,1628877309.0,1648730419.0,98.796
-4625974724890478297,Santa Isabel,2434079851.5,3943278680.0,61.727
-4628470892274996438,Unidad Residencial Santiago de Cali,8823.5,13322.5,66.23
-4632435202521868007,Junin,963964234.0,974636996.0,98.905
-4635637733185931120,El Poblado,10086027138.0,18501379663.0,54.515
-4636264230950940271,Urbanización Militar,404.0,404.0,100.0
-4636515886168094072,Unicentro Cali,559130005.0,653073466.0,85.615
-4638482523184840272,La Hacienda,54625804.0,71769468.5,76.113
-4640139529379179446,Urbanización Ciudad Jardín,5168069.5,5168069.5,100.0
-4641361089356661226,San Vicente,5928984.0,5928984.0,100.0
-464416799919690689,Porvenir,4568146051.5,5755820915.0,79.366
-4650024395596335014,Guayaquil,594406451.0,594406451.0,100.0
-4651856589666580926,Ciudadela Paso Ancho,6736031.5,6736031.5,100.0
-4653825167196508108,12 de Octubre,2785835394.0,4707882568.0,59.174
-4655072499950342285,El Cedro,375.0,375.0,100.0
-4655694126864857221,La Flora,8452.5,8452.5,100.0
-4656025271988890598,Jorge Isaacs,7525124.0,13271570.0,56.701
-4660811707681867669,Nueva Floresta del Ict,784959103.5,784959103.5,100.0
-4660868632421968281,Urbanización Tequendama,35550.5,47568.0,74.736
-466142674630369553,San Vicente,14540827.0,24876966.0,58.451
-4663024406604196884,San Vicente,14540827.0,19708896.5,73.778
-4664023920382301032,Santa Mónica Residencial,2541.5,2541.5,100.0
-466614471239606016,Buenos Aires,7132024.0,13393546.5,53.25
-4667128439500500495,San Vicente,412.5,412.5,100.0
-4667625747442663993,San Vicente,552210532.0,552210532.0,100.0
-4668043001650865736,Lili,3766442669.0,3766514095.5,99.998
-4670249738764077934,El Sena,257.0,257.0,100.0
-4670870868409916832,El Hoyo,84686.0,123251.5,68.71
-4671438032343296276,Calima,1121218307.0,1359380967.5,82.48
-4674069933820463536,El Troncal,2017.5,2825.5,71.403
-4674169313954150857,El Troncal,403.5,403.5,100.0
-4678293674505052988,San Vicente,7270413.5,7270413.5,100.0
-4681219052161319516,Urbanización Ciudad Jardín,2494.0,2494.0,100.0
-468566481191146744,San Fernando Nuevo,5715.0,6125.5,93.299
-4687840087833029084,San Pedro,2023534056.0,3262058435.0,62.032
-4688063979981422349,El Cedro,37303.0,41648.0,89.567
-4692068231976238975,El Gran Limonar,710.0,710.0,100.0
-4693163716015875058,San Pedro,436.0,436.0,100.0
-469531076782608086,San Antonio,37301571.0,37313247.0,99.969
-469747221829899873,Urbanización Ciudad Jardín,5168069.5,5168069.5,100.0
-4702012264554820637,Prados del Norte,2930.0,2930.0,100.0
-4704650534060052130,Mayapan-Las Vegas,16686313.5,22662792.0,73.629
-4710857594731613634,Santander,3070840261.5,4272997258.0,71.866
-4710917315051304784,El Limonar,7178871.5,12335663.0,58.196
-471412790072480775,Unicentro Cali,414.5,414.5,100.0
-471417543593190963,Unicentro Cali,1554826832.5,1980655304.0,78.501
-4714969203609422171,Prados del Norte,5859.0,5859.0,100.0
-4719754031096582867,El Jardín,2051104051.0,3891802339.5,52.703
-4720704458089728298,San Vicente,29081654.0,29081654.0,100.0
-4720990395795836959,Urbanización La Flora,4069519424.0,6980946258.5,58.295
-4723307271425891482,Caney,14321772.0,20731944.0,69.081
-4725392785118043209,Chipichape,11598.0,13451.5,86.221
-4730278907432572178,Urbanización San Juaquín,1121219516.0,1135480189.0,98.744
-4732267327942018926,Santander,5456.5,6444.5,84.669
-4732778866012946922,Pampalinda,10789261.0,10790527.0,99.988
-4733216676166164323,San Fernando Viejo,876007836.5,1564372777.5,55.997
-4733639546169197509,San Vicente,7270413.5,7273026.5,99.964
-4733879781834157600,San Luis II,1111311896.0,1129818278.0,98.362
-4734721774770629625,Bolivariano,1656635388.0,1656635388.0,100.0
-4737486234345562301,El Peñón,10316305.0,17586718.5,58.66
-4738179541517197173,Urbanización Ciudad Jardín,5168069.5,5168274.5,99.996
-4740019323550478962,Siloe,5464215.0,5562185.0,98.239
-4744700865302953706,Santa Teresita,722.0,1127.0,64.064
-4746684081960078417,La Merced,2690302287.5,2690307652.5,100.0
-4747323929777383281,Unicentro Cali,811368204.0,1551417254.0,52.299
-4749810584896701095,Urbanización Tequendama,30251.5,54836.0,55.167
-4750425894116044693,El Gran Limonar,5522122118.0,7366977453.5,74.958
-4753805175957843859,El Troncal,403.5,403.5,100.0
-4755294799659121836,Prados del Norte,5860.0,5860.0,100.0
-4757298490282668444,Ville Grande,5397885694.0,5966895671.0,90.464
-475937123506941378,Unicentro Cali,777408985.0,777408985.0,100.0
-4760538883693325710,Bolivariano,3142.5,5235.5,60.023
